Window_Size,Overlap,Segment_Size,Dim,Dropout,Emb_Dropout,Layer_Dropout,Total_Test_Accuracy,Total_Test_Variance,Subject_1_Accuracy,Subject_2_Accuracy,Subject_3_Accuracy,Subject_4_Accuracy,Subject_5_Accuracy,Subject_6_Accuracy,Subject_7_Accuracy,Subject_8_Accuracy,Subject_9_Accuracy,Subject_1_Variance,Subject_2_Variance,Subject_3_Variance,Subject_4_Variance,Subject_5_Variance,Subject_6_Variance,Subject_7_Variance,Subject_8_Variance,Subject_9_Variance
512,500,5,128,0.1,0.2,0.2,0.7578759789466858,0.18349999532066488,0.7127193212509155,0.5734694004058838,0.5491304397583008,0.9485341906547546,0.7197802066802979,0.8179283142089844,0.7543103694915771,0.8400000333786011,0.8485714197158813,0.2047505001538935,0.2446022490628905,0.24758620037807186,0.048817069677131855,0.2016966549933583,0.14892160441897748,0.18532624851367419,0.1344,0.1284979591836735
512,500,2,256,0.2,0.1,0.1,0.7576974034309387,0.18359202091722532,0.6934210658073425,0.5906122326850891,0.5578261017799377,0.9589576125144958,0.7051281929016113,0.8131474256515503,0.746982753276825,0.8443478345870972,0.850612223148346,0.212588296398892,0.24178942107455229,0.24665614366729682,0.0393578711710469,0.20792241946088097,0.15193869938572405,0.18899951694411415,0.13142457466918714,0.12707105372761351
512,500,2,256,0.1,0.1,0.2,0.7573851346969604,0.1837529123883108,0.7140350937843323,0.5865306258201599,0.5230435132980347,0.9514657855033875,0.7018315196037292,0.8235059976577759,0.7409482598304749,0.8639130592346191,0.8551020622253418,0.20418898122499227,0.24251245314452308,0.2494689981096408,0.046178633195047177,0.2092640448684405,0.1453438834304217,0.1919439283590963,0.11756729678638944,0.12390254060807997
512,500,5,128,0.1,0.1,0.2,0.7572066187858582,0.18384476275870504,0.7118421196937561,0.5824489593505859,0.5382608771324158,0.9612377882003784,0.6835165023803711,0.8302788734436035,0.7474138140678406,0.8460869789123535,0.8571428656578064,0.20512292243767313,0.24320216576426487,0.2485361058601135,0.03725970567326974,0.21632170027774425,0.14091585847843682,0.18878641498216406,0.13022381852551987,0.12244897959183673
512,500,2,256,0.2,0.2,0.1,0.7566264867782593,0.18414283640586446,0.7179824709892273,0.5669387578964233,0.5482608675956726,0.9521172642707825,0.7241758108139038,0.8199203014373779,0.7344827651977539,0.8482608795166016,0.8391836881637573,0.20248364881502,0.24551920033319452,0.24767088846880908,0.04558997973453299,0.19974519985508993,0.14765098966683068,0.1950178359096314,0.12871436672967865,0.13495443565181173
512,500,2,128,0.1,0.1,0.1,0.7560910582542419,0.18441738394900445,0.6986842155456543,0.5922449231147766,0.5382608771324158,0.9452768564224243,0.7120879292488098,0.8262948393821716,0.740517258644104,0.8400000333786011,0.8538775444030762,0.21052458448753464,0.24149087880049971,0.24853610586011338,0.05172850640325095,0.20501871754619008,0.14353168997317503,0.19215145659928656,0.1344,0.12477067888379842
512,500,2,256,0.2,0.1,0.2,0.7556447386741638,0.18464573550287222,0.6964912414550781,0.5795918107032776,0.54347825050354,0.9537459015846252,0.6981685161590576,0.800000011920929,0.740517258644104,0.8682608604431152,0.8648979663848877,0.2113911972914743,0.24366513952519783,0.24810964083175804,0.04411463251599487,0.21072924633364196,0.16000000000000003,0.19215145659928654,0.11438393194706993,0.11684947938359015
512,500,5,128,0.2,0.1,0.1,0.7555555701255798,0.18469135802469136,0.6929824948310852,0.5559183955192566,0.5621739029884338,0.9482084512710571,0.7106227278709412,0.8207171559333801,0.7413793206214905,0.8734782934188843,0.8395918607711792,0.21275777162203754,0.24687313619325282,0.246134404536862,0.049109168267037324,0.2056380737699419,0.14714052157902252,0.1917360285374554,0.11051398865784498,0.13467738442315702
512,500,2,256,0.1,0.1,0.1,0.7548415660858154,0.1850557647317915,0.682894766330719,0.5869387984275818,0.5517391562461853,0.9390879273414612,0.6805860996246338,0.8191235065460205,0.7383620738983154,0.8730434775352478,0.8710204362869263,0.21654951523545707,0.24244164931278633,0.24732306238185253,0.057201774024127586,0.2173886674985576,0.1481601879335249,0.19318352407847797,0.11083856332703215,0.112343856726364
512,500,2,128,0.1,0.2,0.1,0.7548415660858154,0.1850557647317915,0.7179824709892273,0.5722448825836182,0.5465217232704163,0.9534201622009277,0.702197790145874,0.8231076002120972,0.7318965196609497,0.8369565606117249,0.8518367409706116,0.20248364881502,0.24478067471886714,0.24783572778827972,0.04441012636738851,0.2091160487863784,0.14560149838891445,0.19622398929845422,0.1364603024574669,0.12621091211995
512,500,5,256,0.1,0.2,0.1,0.7528335452079773,0.18607519273384882,0.6758772134780884,0.5942857265472412,0.5517391562461853,0.9511400461196899,0.699999988079071,0.8123506307601929,0.7310344576835632,0.8552173972129822,0.845714271068573,0.21906721298861187,0.24111020408163272,0.24732306238185253,0.04647264161953971,0.21,0.15243710417294962,0.1966230677764566,0.12382060491493382,0.1304816326530612
512,500,2,256,0.2,0.2,0.2,0.7519410848617554,0.18652568327750987,0.6995614171028137,0.5844898223876953,0.5513043403625488,0.9452768564224243,0.6805860996246338,0.7904382348060608,0.7491379380226135,0.8621739149093628,0.8534693717956543,0.21017524622960912,0.24286147438567268,0.2473678638941399,0.05172850640325096,0.2173886674985576,0.16564562467262423,0.18793029131985733,0.11883005671077508,0.1250593919200333
512,500,2,128,0.2,0.1,0.1,0.7519410252571106,0.18652568327750982,0.694298267364502,0.5889796018600464,0.5369565486907959,0.9368078112602234,0.7120879292488098,0.8235059976577759,0.7443965673446655,0.8452174067497253,0.8293877840042114,0.21224819175130813,0.2420826322365681,0.24863421550094522,0.05919893049263122,0.20501871754619008,0.1453438834304217,0.19027032550535078,0.1308249527410208,0.14150370678883797
128,64,2,128,0.1,0.2,0.1,0.7495760917663574,0.18771177924051802,0.6824561357498169,0.5791836977005005,0.5652173757553101,0.9368078112602234,0.6978021860122681,0.8103585839271545,0.7280172109603882,0.8678261041641235,0.8257142901420593,0.21670975684826102,0.2437299458558934,0.24574669187145554,0.059198930492631224,0.21087429054462026,0.1536775606736401,0.19800813763376932,0.11470396975425329,0.14391020408163263
512,500,2,128,0.2,0.1,0.2,0.7492190003395081,0.18788984088468505,0.698245644569397,0.5718367099761963,0.554347813129425,0.9472312331199646,0.6930403113365173,0.8099601864814758,0.732758641242981,0.8373913168907166,0.8420408368110657,0.210698676515851,0.24483948354852145,0.2470463137996219,0.049984190813695616,0.21273544526291777,0.15392469960794272,0.1958234244946492,0.1361671077504726,0.13300807996668057
512,500,5,128,0.1,0.2,0.1,0.7477019429206848,0.18864375942960698,0.6850877404212952,0.5783673524856567,0.5569565296173096,0.928013026714325,0.6864469051361084,0.791235089302063,0.7400861978530884,0.8534782528877258,0.8600000143051147,0.21574253616497382,0.2438585589337776,0.24675595463137998,0.06680484673577437,0.2152375585342618,0.16518213996603226,0.19235861325802617,0.12505311909262756,0.12040000000000001
512,500,2,128,0.2,0.2,0.1,0.7466309666633606,0.1891731654666661,0.682894766330719,0.5718367099761963,0.5356521606445312,0.9214983582496643,0.7208791375160217,0.8075697422027588,0.7439655065536499,0.8356521725654602,0.844897985458374,0.21654951523545707,0.24483948354852142,0.2487289224952741,0.07233912296151684,0.2012124139596667,0.15540086665291025,0.19048082639714628,0.137337618147448,0.1310453977509371
128,64,2,256,0.1,0.1,0.2,0.7460955381393433,0.18943700828401608,0.6899123191833496,0.5959183573722839,0.5504347681999207,0.9260585904121399,0.6820513010025024,0.7709163427352905,0.7284482717514038,0.893478274345398,0.8310204148292542,0.21393332563865802,0.24079966680549772,0.24745633270321363,0.0684740421649036,0.21685733070348462,0.1766043396136569,0.19781138525564806,0.0951748582230624,0.14042548937942526
512,500,5,256,0.1,0.1,0.2,0.7442659139633179,0.19033414435171397,0.7078947424888611,0.5718367099761963,0.5482608675956726,0.9338762164115906,0.6893773078918457,0.7625498175621033,0.732758641242981,0.8504347801208496,0.850612223148346,0.20677977839335182,0.24483948354852145,0.24767088846880903,0.06175142441829622,0.2141362422681104,0.18106760210155393,0.1958234244946492,0.12719546313799623,0.12707105372761351
128,64,2,128,0.1,0.1,0.1,0.7439982891082764,0.1904648710365285,0.6885964870452881,0.5963265299797058,0.5247825980186462,0.9423452615737915,0.7109889984130859,0.7792828679084778,0.6943965554237366,0.8747826218605042,0.8253061175346375,0.21443136349646041,0.2407211995002082,0.24938582230623815,0.05433065602818067,0.20548363724187899,0.17200107934794687,0.21220998067776456,0.10953799621928167,0.14417592669720952
128,64,2,128,0.1,0.2,0.2,0.7437751293182373,0.19057370042418667,0.694298267364502,0.6085714101791382,0.5378261208534241,0.932898998260498,0.7076923251152039,0.7772908210754395,0.6991379261016846,0.8591304421424866,0.8212245106697083,0.2122481917513081,0.23821224489795922,0.24856918714555767,0.06259843605767701,0.20686390532544377,0.17310979190806491,0.2103440844233056,0.12102533081285445,0.14681482715535196
128,64,2,128,0.1,0.1,0.2,0.743328869342804,0.190791060518538,0.6951754689216614,0.5889796018600464,0.5382608771324158,0.9299674034118652,0.658608078956604,0.800000011920929,0.7241379022598267,0.8799999952316284,0.827346920967102,0.2119065481686673,0.2420826322365681,0.2485361058601135,0.06512801196829675,0.22484348374458263,0.16000000000000003,0.19976218787158145,0.1056,0.14284398167430234
128,64,2,128,0.2,0.1,0.2,0.7412316203117371,0.19180731851995217,0.6798245906829834,0.5665305852890015,0.5273913145065308,0.9374592900276184,0.6941391825675964,0.7864542007446289,0.7331896424293518,0.8726087212562561,0.8183673620223999,0.21766312711603572,0.245573677634319,0.24924971644612473,0.05862937537798809,0.2123099732989843,0.1679440008888748,0.1956225847205707,0.11116275992438562,0.14864223240316535
128,64,2,256,0.1,0.2,0.1,0.740651547908783,0.19208685801762257,0.667543888092041,0.6032652854919434,0.5665217638015747,0.9234527349472046,0.6673992872238159,0.7486056089401245,0.7137930989265442,0.9030435085296631,0.8269387483596802,0.22192905509387503,0.23933627655143686,0.24557485822306238,0.07068775265520057,0.2219774852741886,0.18819526674179773,0.20429250891795483,0.08755595463137997,0.14311103706788836
128,64,2,128,0.2,0.2,0.2,0.7392681241035461,0.19275073619879887,0.6776316165924072,0.5897959470748901,0.5639130473136902,0.9381107091903687,0.6747252941131592,0.7868525981903076,0.692241370677948,0.8600000143051147,0.8159183859825134,0.21844702216066478,0.24193669304456475,0.245915122873346,0.05805897144797294,0.21947107837217728,0.16771559181600296,0.21304325208085612,0.12039999999999998,0.15019558517284468
512,500,5,256,0.1,0.1,0.1,0.738420307636261,0.19315573763147192,0.6710526347160339,0.5808163285255432,0.5556522011756897,0.942671000957489,0.6710622906684875,0.7438247203826904,0.7280172109603882,0.8547826409339905,0.8444898128509521,0.22074099722991689,0.24346872136609743,0.24690283553875236,0.05404237710744942,0.22073769941901808,0.1905495150870621,0.19800813763376932,0.12412930056710773,0.13132678050812163
128,64,2,256,0.2,0.2,0.1,0.7365015149116516,0.19406701126485215,0.6609649062156677,0.6089795827865601,0.5678260922431946,0.9156351685523987,0.6695970892906189,0.7418326735496521,0.6931034326553345,0.9021739363670349,0.822857141494751,0.22409029701446598,0.23812344856309878,0.24539962192816633,0.07724739785037507,0.22123683398408678,0.19151696004825317,0.21271105826397146,0.0882561436672968,0.14576326530612246
128,64,2,256,0.2,0.1,0.2,0.7362784147262573,0.194172495425701,0.6539473533630371,0.5877550840377808,0.5634782910346985,0.9127035737037659,0.6912087798118591,0.7513944506645203,0.7030172348022461,0.8960869908332825,0.8187755346298218,0.22630020775623272,0.24229904206580594,0.2459705103969754,0.07967575252787827,0.21343919816447288,0.18680084443104078,0.2087839997027349,0.09311512287334593,0.14838217409412743
128,64,2,128,0.2,0.2,0.1,0.7349397540092468,0.19480330962403827,0.6662280559539795,0.5808163285255432,0.5473912954330444,0.9342019557952881,0.6619047522544861,0.7709163427352905,0.6965517401695251,0.8795652389526367,0.8244897723197937,0.22236822868574949,0.24346872136609743,0.24775406427221172,0.06146866279748327,0.22378684807256236,0.1766043396136569,0.21136741973840667,0.1059302457466919,0.1447063723448563
128,64,2,256,0.1,0.2,0.2,0.7337349653244019,0.1953679779358397,0.6609649062156677,0.5942857265472412,0.5843478441238403,0.9146579504013062,0.660805881023407,0.7294820547103882,0.6788793206214905,0.915217399597168,0.8216326236724854,0.22409029701446598,0.24111020408163267,0.24288544423440453,0.07805875924412992,0.22414147513048613,0.19733797876224185,0.21800219233055887,0.07759451795841209,0.14655243648479802
128,64,5,128,0.1,0.2,0.2,0.7312806844711304,0.1965092478596024,0.6535087823867798,0.5526530742645264,0.5373913049697876,0.9312703609466553,0.6615384817123413,0.7772908210754395,0.7206896543502808,0.8621739149093628,0.831428587436676,0.22643505694059707,0.24722765514369016,0.24860189035916821,0.06400587804645144,0.22390532544378697,0.17310979190806491,0.20129607609988104,0.11883005671077508,0.14015510204081633
128,64,2,256,0.2,0.2,0.2,0.7311021089553833,0.1965917793838849,0.6745614409446716,0.5799999833106995,0.5356521606445312,0.9214983582496643,0.6487179398536682,0.7601593732833862,0.7038792967796326,0.8865217566490173,0.8216326236724854,0.2195283164050477,0.2436,0.2487289224952741,0.07233912296151684,0.22788297172912556,0.18231710607768128,0.20843322681331744,0.10060094517958411,0.14655243648479802
128,64,2,256,0.1,0.1,0.1,0.7300758361816406,0.19706509910931344,0.6666666865348816,0.6012244820594788,0.5517391562461853,0.9153094291687012,0.6494505405426025,0.7227091789245605,0.704741358757019,0.915217399597168,0.8008162975311279,0.22222222222222227,0.239753602665556,0.24732306238185253,0.07751806385213635,0.2276645332689289,0.2004006285614514,0.2080809675980975,0.07759451795841209,0.15950953769262807
128,64,5,128,0.2,0.1,0.1,0.7300312519073486,0.19708563043885594,0.6464912295341492,0.5710204243659973,0.5343478322029114,0.9140064716339111,0.6523809432983398,0.7752988338470459,0.7206896543502808,0.8786956667900085,0.8293877840042114,0.22854032009849187,0.2449561016243232,0.24882022684310018,0.07859860582075143,0.22678004535147392,0.17421056808622085,0.20129607609988104,0.10658960302457465,0.14150370678883797
128,64,2,128,0.2,0.1,0.1,0.7272199988365173,0.19837107565568932,0.6657894849777222,0.581632673740387,0.5465217232704163,0.9071661233901978,0.6424908638000488,0.751792848110199,0.6879310607910156,0.8891304731369019,0.8285714387893677,0.2225138504155125,0.24333610995418578,0.24783572778827978,0.08421574764718986,0.22969635980624992,0.18660037142267583,0.2146819262782402,0.09857750472589791,0.14204081632653062
128,64,5,128,0.2,0.1,0.2,0.726729154586792,0.19859389762928956,0.6578947305679321,0.5567346811294556,0.5456522107124329,0.917589545249939,0.6428571343421936,0.7637450098991394,0.7163792848587036,0.8799999952316284,0.8130612373352051,0.22506925207756232,0.24678117451062054,0.24791587901701326,0.07561894555910408,0.22959183673469388,0.18043856446723064,0.2031799940546968,0.1056,0.15199266972094957
128,64,5,128,0.1,0.1,0.1,0.7262828946113586,0.19879604490648398,0.6530702114105225,0.5604081749916077,0.5352174043655396,0.9136807918548584,0.6549450755119324,0.7525896430015564,0.6909482479095459,0.9021739363670349,0.8257142901420593,0.2265695213911973,0.2463508538109121,0.24875973534971643,0.07886821080329766,0.22599202994807388,0.18619847304011045,0.21353875594530322,0.0882561436672968,0.14391020408163263
128,64,5,256,0.2,0.1,0.1,0.7224453687667847,0.200518072090036,0.6157894730567932,0.5836734771728516,0.5595652461051941,0.8980455994606018,0.6117216348648071,0.7374501824378967,0.7219827771186829,0.9095652103424072,0.8261224627494812,0.23659279778393347,0.24299875052061637,0.24645198487712663,0.09155969824613525,0.2375182814743255,0.19361740289836668,0.20072365487514862,0.0822563327032136,0.14364414827155353
128,64,2,256,0.2,0.1,0.1,0.7220437526702881,0.20069658175565072,0.6539473533630371,0.6016326546669006,0.5660869479179382,0.8889250755310059,0.6424908638000488,0.7043824791908264,0.7038792967796326,0.9121739268302917,0.7885714173316956,0.22630020775623272,0.2396708038317368,0.24563251417769374,0.0987372810321595,0.22969635980624994,0.20822780590784276,0.20843322681331744,0.08011266540642721,0.1667265306122449
128,64,5,256,0.2,0.2,0.2,0.7218652963638306,0.20077581584207818,0.6504386067390442,0.5661224722862244,0.5586956739425659,0.9074918627738953,0.6282051205635071,0.7382470369338989,0.7038792967796326,0.8773913383483887,0.8232653141021729,0.22736822868574946,0.24562782174094128,0.24655482041587906,0.08395038674150389,0.23356344510190663,0.19323836129585242,0.20843322681331744,0.1075758034026465,0.14549954185755937
128,64,5,128,0.2,0.2,0.2,0.7192325592041016,0.20193711730256844,0.6666666865348816,0.5493877530097961,0.5534783005714417,0.9068403840065002,0.636996328830719,0.7390438318252563,0.698706865310669,0.8682608604431152,0.809387743473053,0.22222222222222227,0.24756084964598085,0.24714007561436674,0.08448089634903286,0.23123200364958604,0.19285804987222427,0.2105155692627824,0.11438393194706993,0.15427921699291963
128,64,5,128,0.2,0.2,0.1,0.7185186147689819,0.2022496570644719,0.636403501033783,0.5710204243659973,0.550000011920929,0.8996742367744446,0.6575091481208801,0.7163347005844116,0.7129310369491577,0.8626087307929993,0.813877522945404,0.23139408279470605,0.24495610162432327,0.2475,0.09026048021729675,0.22519086530075538,0.2031993142965985,0.20466037455410227,0.11851493383742907,0.15148088296543108
128,64,5,128,0.1,0.1,0.2,0.7166889905929565,0.20304588675491295,0.6302631497383118,0.5514285564422607,0.5356521606445312,0.9205211400985718,0.6289377212524414,0.7151394486427307,0.7103448510169983,0.8804348111152649,0.8285714387893677,0.23303150969529085,0.2473551020408164,0.2487289224952741,0.07316194336279429,0.23337506205638076,0.20371502039650166,0.20575505350772888,0.10526937618147449,0.14204081632653062
128,64,5,256,0.1,0.2,0.2,0.716198205947876,0.20325837038470707,0.6315789818763733,0.5812245011329651,0.5486956834793091,0.8872963786125183,0.6329670548439026,0.7207171320915222,0.7077586054801941,0.8843478560447693,0.8110204339027405,0.2326869806094183,0.24340258225739275,0.2476287334593573,0.10000148542690108,0.23231976814394398,0.20128394787384327,0.206836355529132,0.10227674858223061,0.15326630570595587
128,64,5,256,0.2,0.1,0.2,0.7148147821426392,0.20385459533607686,0.6412280797958374,0.5538775324821472,0.5386956930160522,0.9042345285415649,0.6263736486434937,0.7183266878128052,0.699999988079071,0.8965217471122742,0.8106122612953186,0.23005463219452144,0.24709720949604333,0.24850264650283554,0.0865944466254284,0.2340297065571791,0.20233345502452346,0.21,0.09277051039697543,0.15352003331945024
128,64,5,256,0.1,0.1,0.2,0.7124051451683044,0.20488404109770436,0.6245614290237427,0.5636734962463379,0.5486956834793091,0.8869706988334656,0.6212454438209534,0.7079681158065796,0.7025862336158752,0.9117391705513,0.8061224222183228,0.2344844567559249,0.24594568929612665,0.2476287334593573,0.10025368969432036,0.2352995478270204,0.20674925794828655,0.20895882877526753,0.08047088846880905,0.1562890462307372
128,64,5,256,0.2,0.2,0.1,0.7080767154693604,0.20670406550591275,0.6236842274665833,0.5893877744674683,0.532608687877655,0.8843647837638855,0.6168498396873474,0.6980080008506775,0.684482753276825,0.9000000357627869,0.8032653331756592,0.23470221606648203,0.24200982923781758,0.2489366729678639,0.1022636844953262,0.23634612030216423,0.21079284455802288,0.21596611177170033,0.09,0.1580301541024573
128,64,5,128,0.1,0.2,0.1,0.7029004693031311,0.2088313908118965,0.6114035248756409,0.581632673740387,0.5352174043655396,0.8791530728340149,0.5985348224639893,0.7067729234695435,0.6853448152542114,0.8908695578575134,0.7983673214912415,0.23758925823330254,0.24333610995418578,0.24875973534971643,0.10624293095947966,0.24029089347770669,0.207244964365645,0.21564729488703924,0.0972209829867675,0.16097692628071636
128,64,5,256,0.1,0.1,0.1,0.6879964470863342,0.21465734224517685,0.6197368502616882,0.5514285564422607,0.5665217638015747,0.8394136428833008,0.565201461315155,0.6573705077171326,0.6672413945198059,0.9034782648086548,0.7979592084884644,0.23566308864265928,0.2473551020408164,0.24557485822306238,0.13479835329817821,0.24574876893558215,0.22523452008698275,0.22203032104637338,0.08720529300567106,0.1612203248646397
128,64,5,256,0.1,0.2,0.1,0.6826863288879395,0.21662571551514206,0.5877193212509155,0.5665305852890015,0.5600000023841858,0.8478827476501465,0.5641025900840759,0.6147410273551941,0.6719827651977539,0.9113043546676636,0.7926530838012695,0.242305324715297,0.24557367763431906,0.2464,0.1289776018843701,0.24589086127547666,0.2368344946905605,0.22042193073721764,0.08082873345935729,0.164354185755935
